Maker,Series,Shape,Name,Do,D,t,ThicknessType,Fc,PrestressType,PcDesignation,PcCount,Ap,PCD,BarDesignation,BarCount,Ag,BarPCD,Ao,Ae,So,SoFromSection,Io,Ie,Ze,SigmaCe,ShearBarStdDia490,ShearBarStdPitch490,ShearBarStdDia785,ShearBarStdPitch785,ShearBarHighDia785,ShearBarHighPitch785,Msc,Mal,Mas,Mu,Qal,QasStd10,QasStd15,QasStd20,QuStd10,QuStd15,QuStd20,QasHigh10,QasHigh15,QasHigh20,QuHigh10,QuHigh15,QuHigh20,Nal,PhcAe,PhcIe,PhcSigmaCe,PhcMc,PhcMu,PhcQas,PhcQu,PhcNal,Ec,Ftp,SigmaPu,Ep,BarFtu,BarFy,Er,BarAllowLong,BarAllowLongD29Up,BarAllowShort,FcAllowCompLong,FcAllowCompShort,PrcAllowDiagLong,PhcAllowDiagLong,PhcAllowDiagShort,PhcAllowBendTensLongFactor,PhcAllowBendTensShortFactor,MassPerM,NodePitch,HeadOffset,ToeOffset,Note
ジャパンパイル,JP-NPRC105,節杭,1200-1100,1200.0,1100.0,140.0,標準,105.0,Ⅳ,12.6,26,3250.0,980.0,D22,26,10065.0,968.0,422200.0,476700.0,64969000.0,64969333.333333336,49675000000.0,56100000000.0,102000000.0,5.5,8.5,45.0,7.5,55.0,7.5,40.0,1173.0,1724.0,2400.0,3630.0,686.0,1582.0,1203.0,1003.0,2374.0,1805.0,1505.0,1695.0,1315.0,1115.0,2542.0,1973.0,1673.0,11679.0,435200.0,51236000000.0,6.0,1259.0,2169.0,803.0,1051.0,10445.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.342,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1100,1200.0,1100.0,140.0,標準,105.0,Ⅴ,12.6,26,3250.0,980.0,D25,26,13174.0,964.0,422200.0,489600.0,64969000.0,64969333.333333336,49675000000.0,57550000000.0,104640000.0,5.4,8.5,45.0,7.5,55.0,7.5,40.0,1193.0,1832.0,2690.0,4052.0,698.0,1641.0,1243.0,1033.0,2462.0,1865.0,1550.0,1754.0,1356.0,1146.0,2630.0,2033.0,1719.0,12044.0,435200.0,51236000000.0,6.0,1259.0,2169.0,803.0,1051.0,10445.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.342,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1100,1200.0,1100.0,140.0,標準,105.0,Ⅵ,12.6,26,3250.0,980.0,D29,26,16702.0,961.0,422200.0,504100.0,64969000.0,64969333.333333336,49675000000.0,59191000000.0,107620000.0,5.3,8.5,45.0,7.5,55.0,7.5,40.0,1216.0,1948.0,3016.0,4518.0,712.0,1698.0,1282.0,1063.0,2548.0,1923.0,1594.0,1811.0,1394.0,1175.0,2716.0,2092.0,1763.0,12451.0,435200.0,51236000000.0,6.0,1259.0,2169.0,803.0,1051.0,10445.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.342,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1100,1200.0,1100.0,140.0,標準,105.0,Ⅶ,12.6,26,3250.0,980.0,D32,26,20649.0,957.0,422200.0,520400.0,64969000.0,64969333.333333336,49675000000.0,60989000000.0,110890000.0,5.1,8.5,45.0,7.5,55.0,7.5,40.0,1231.0,2071.0,3360.0,5024.0,723.0,1752.0,1318.0,1089.0,2628.0,1977.0,1634.0,1864.0,1430.0,1202.0,2796.0,2146.0,1803.0,12958.0,435200.0,51236000000.0,6.0,1259.0,2169.0,803.0,1051.0,10445.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.342,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1100,1200.0,1100.0,140.0,標準,105.0,Ⅷ,12.6,26,3250.0,980.0,D35,26,24872.0,954.0,422200.0,537800.0,64969000.0,64969333.333333336,49675000000.0,62910000000.0,114380000.0,5.0,8.5,45.0,7.5,55.0,7.5,40.0,1258.0,2197.0,3741.0,5554.0,740.0,1804.0,1353.0,1116.0,2706.0,2030.0,1674.0,1916.0,1466.0,1228.0,2874.0,2198.0,1842.0,13445.0,435200.0,51236000000.0,6.0,1259.0,2169.0,803.0,1051.0,10445.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.342,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1100,1200.0,1100.0,160.0,特厚,105.0,ⅠA,12.6,26,3250.0,980.0,D13,26,3294.0,979.0,472500.0,499100.0,71371000.0,71370666.66666667,53699000000.0,56888000000.0,103430000.0,5.3,8.5,45.0,7.5,55.0,7.5,40.0,1169.0,1463.0,1766.0,2664.0,712.0,1466.0,1123.0,943.0,2199.0,1685.0,1414.0,1577.0,1234.0,1054.0,2366.0,1852.0,1581.0,12328.0,485500.0,55260000000.0,5.4,1300.0,2167.0,869.0,1143.0,11943.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.473,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1100,1200.0,1100.0,160.0,特厚,105.0,ⅠB,12.6,26,3250.0,980.0,D19,13,3725.0,971.0,472500.0,500900.0,71371000.0,71370666.66666667,53699000000.0,57071000000.0,103770000.0,5.3,8.5,45.0,7.5,55.0,7.5,40.0,1173.0,1492.0,1812.0,2728.0,715.0,1482.0,1135.0,951.0,2224.0,1702.0,1427.0,1594.0,1246.0,1062.0,2390.0,1869.0,1594.0,12372.0,485500.0,55260000000.0,5.4,1300.0,2167.0,869.0,1143.0,11943.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.473,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1100,1200.0,1100.0,160.0,特厚,105.0,ⅡA,12.6,26,3250.0,980.0,D22,13,5032.0,968.0,472500.0,506300.0,71371000.0,71370666.66666667,53699000000.0,57692000000.0,104890000.0,5.2,8.5,45.0,7.5,55.0,7.5,40.0,1175.0,1559.0,1929.0,2919.0,717.0,1526.0,1164.0,973.0,2289.0,1746.0,1460.0,1637.0,1275.0,1084.0,2456.0,1913.0,1627.0,12556.0,485500.0,55260000000.0,5.4,1300.0,2167.0,869.0,1143.0,11943.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.473,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1100,1200.0,1100.0,160.0,特厚,105.0,ⅡB,12.6,26,3250.0,980.0,D16,26,5164.0,975.0,472500.0,506800.0,71371000.0,71370666.66666667,53699000000.0,57791000000.0,105080000.0,5.2,8.5,45.0,7.5,55.0,7.5,40.0,1177.0,1567.0,1941.0,2939.0,718.0,1530.0,1167.0,975.0,2295.0,1750.0,1463.0,1641.0,1278.0,1087.0,2462.0,1917.0,1630.0,12569.0,485500.0,55260000000.0,5.4,1300.0,2167.0,869.0,1143.0,11943.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.473,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1100,1200.0,1100.0,160.0,特厚,105.0,Ⅲ,12.6,26,3250.0,980.0,D19,26,7449.0,971.0,472500.0,516200.0,71371000.0,71370666.66666667,53699000000.0,58882000000.0,107060000.0,5.1,8.5,45.0,7.5,55.0,7.5,40.0,1188.0,1696.0,2157.0,3265.0,726.0,1595.0,1211.0,1009.0,2392.0,1817.0,1513.0,1706.0,1322.0,1120.0,2559.0,1983.0,1680.0,12853.0,485500.0,55260000000.0,5.4,1300.0,2167.0,869.0,1143.0,11943.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.473,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1100,1200.0,1100.0,160.0,特厚,105.0,Ⅳ,12.6,26,3250.0,980.0,D22,26,10065.0,968.0,472500.0,527000.0,71371000.0,71370666.66666667,53699000000.0,60124000000.0,109320000.0,5.1,8.5,45.0,7.5,55.0,7.5,40.0,1213.0,1810.0,2421.0,3633.0,741.0,1659.0,1255.0,1043.0,2488.0,1883.0,1564.0,1770.0,1366.0,1154.0,2655.0,2050.0,1730.0,13122.0,485500.0,55260000000.0,5.4,1300.0,2167.0,869.0,1143.0,11943.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.473,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1100,1200.0,1100.0,160.0,特厚,105.0,Ⅴ,12.6,26,3250.0,980.0,D25,26,13174.0,964.0,472500.0,539800.0,71371000.0,71370666.66666667,53699000000.0,61574000000.0,111950000.0,4.9,8.5,45.0,7.5,55.0,7.5,40.0,1220.0,1924.0,2692.0,4057.0,747.0,1720.0,1296.0,1073.0,2579.0,1944.0,1609.0,1831.0,1407.0,1184.0,2746.0,2111.0,1776.0,13549.0,485500.0,55260000000.0,5.4,1300.0,2167.0,869.0,1143.0,11943.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.473,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1100,1200.0,1100.0,160.0,特厚,105.0,Ⅵ,12.6,26,3250.0,980.0,D29,26,16702.0,961.0,472500.0,554400.0,71371000.0,71370666.66666667,53699000000.0,63215000000.0,114940000.0,4.8,8.5,45.0,7.5,55.0,7.5,40.0,1241.0,2049.0,3015.0,4528.0,761.0,1780.0,1337.0,1104.0,2671.0,2006.0,1656.0,1892.0,1449.0,1215.0,2837.0,2173.0,1823.0,13971.0,485500.0,55260000000.0,5.4,1300.0,2167.0,869.0,1143.0,11943.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.473,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1100,1200.0,1100.0,160.0,特厚,105.0,Ⅶ,12.6,26,3250.0,980.0,D32,26,20649.0,957.0,472500.0,570700.0,71371000.0,71370666.66666667,53699000000.0,65013000000.0,118210000.0,4.7,8.5,45.0,7.5,55.0,7.5,40.0,1265.0,2178.0,3372.0,5039.0,776.0,1839.0,1378.0,1134.0,2759.0,2066.0,1701.0,1950.0,1489.0,1245.0,2926.0,2233.0,1868.0,14439.0,485500.0,55260000000.0,5.4,1300.0,2167.0,869.0,1143.0,11943.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.473,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1100,1200.0,1100.0,160.0,特厚,105.0,Ⅷ,12.6,26,3250.0,980.0,D35,26,24872.0,954.0,472500.0,588100.0,71371000.0,71370666.66666667,53699000000.0,66934000000.0,121700000.0,4.6,8.5,45.0,7.5,55.0,7.5,40.0,1290.0,2311.0,3751.0,5576.0,792.0,1894.0,1415.0,1162.0,2841.0,2122.0,1743.0,2005.0,1526.0,1273.0,3008.0,2289.0,1910.0,14938.0,485500.0,55260000000.0,5.4,1300.0,2167.0,869.0,1143.0,11943.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.473,1000.0,600.0,400.0,
